Latitude,Longitude,ObjectID
33.163,94.559,180047
33.163,94.562,205483
33.163,94.565,74507
33.163,94.568,94753
33.163,94.571,37711
33.163,94.574,56256
33.163,94.577,58115
33.163,94.58,64012
33.163,94.583,126230
33.163,94.586,53321
33.163,94.589,96866
33.163,94.592,55255
33.163,94.595,66528
33.163,94.598,114093
33.163,94.601,47963
33.163,94.604,149073
33.163,94.607,61966
33.163,94.61,200521
33.163,94.613,62896
33.163,94.616,195627
33.163,94.619,76415
33.163,94.622,95786
33.163,94.625,86795
33.163,94.628,100808
33.163,94.631,65968
33.163,94.634,199831
33.163,94.637,199391
33.163,94.64,160186
33.163,94.643,59845
33.163,94.646,221748
33.163,94.649,139875
33.163,94.652,143689
33.163,94.655,288416
33.163,94.658,77948
33.163,94.661,130430
33.163,94.664,200592
33.163,94.667,117872
33.163,94.67,93068
33.163,94.673,68503
33.163,94.676,86590
33.163,94.679,128801
33.163,94.682,93120
33.163,94.685,154428
33.163,94.688,89024
33.163,94.691,66015
33.163,94.694,82668
33.163,94.697,47196
33.163,94.7,66795
33.163,94.703,95976
33.163,94.706,95977
33.163,94.709,95980
33.163,94.712,69433
33.163,94.715,95341
33.163,94.718,128381
33.163,94.721,95342
33.163,94.724,95979
33.163,94.727,36873
33.163,94.73,80647
33.163,94.733,57802
33.163,94.736,79416
33.163,94.739,121971
33.163,94.742,201440
33.163,94.745,201487
33.163,94.748,201486
33.163,94.751,72224
33.163,94.754,126069
33.163,94.757,65358
33.163,94.76,32047
33.163,94.763,49107
33.163,94.766,90733
33.163,94.769,126548
33.163,94.772,104958
33.163,94.775,164243
33.163,94.778,84052
33.163,94.781,48950
33.163,94.784,48955
33.163,94.787,48945
33.163,94.79,48946
33.163,94.793,48947
33.163,94.796,48948
33.163,94.799,48952
33.163,94.802,48953
33.163,94.805,48954
33.163,94.808,79876
33.163,94.811,91368
33.163,94.814,96217
33.163,94.817,96218
33.163,94.82,79870
33.163,94.823,68967
33.163,94.826,7445
33.163,94.829,61965
33.163,94.832,61989
33.163,94.835,47025
33.163,94.838,98146
33.163,94.841,58969
33.163,94.844,96252
33.163,94.847,63529
33.163,94.85,63549
33.163,94.853,93627
33.163,94.856,130224
33.163,94.859,57282
33.163,94.862,180808
33.163,94.865,85226
33.163,94.868,55960
33.163,94.871,60006
33.163,94.874,50335
33.163,94.877,49105
33.163,94.88,46272
33.163,94.883,143947
33.163,94.886,49952
33.163,94.889,49085
33.163,94.892,205992
33.163,94.895,164821
33.163,94.898,91001
33.163,94.901,95785
33.163,94.904,54915
33.163,94.907,184132
33.163,94.91,93549
33.163,94.913,102895
33.163,94.916,45792
33.163,94.919,167748
33.163,94.922,106144
33.163,94.925,177199
33.163,94.928,106156
33.163,94.931,130707
33.163,94.934,153293
33.163,94.937,167539
33.163,94.94,153255
33.163,94.943,205239
33.163,94.946,160379
33.163,94.949,200452
33.163,94.952,10125
33.163,94.955,167757
33.163,94.958,106153
33.163,94.961,177464
33.163,94.964,130716
33.163,94.967,130757
33.163,94.97,153302
33.163,94.973,121715
33.163,94.976,153264
33.163,94.979,177948
33.163,94.982,167758
33.163,94.985,106154
33.163,94.988,177458
33.166,94.001,106166
33.166,94.004,130717
33.166,94.007,130758
33.166,94.01,153303
33.166,94.013,121716
33.166,94.016,153265
33.166,94.019,177949
33.166,94.022,167759
33.166,94.025,106155
33.166,94.028,177465
33.166,94.031,106167
33.166,94.034,130718
33.166,94.037,130759
33.166,94.04,106168
33.166,94.043,130719
33.166,94.046,130760
33.166,94.049,153305
33.166,94.052,167551
33.166,94.055,153267
33.166,94.058,177951
33.166,94.061,177466
33.166,94.064,130720
33.166,94.067,130761
33.166,94.07,153306
33.166,94.073,167552
33.166,94.076,121719
33.166,94.079,153268
33.166,94.082,177952
33.166,94.085,106170
33.166,94.088,130721
33.166,94.091,130762
33.166,94.094,153307
33.166,94.097,167553
33.166,94.1,121720
33.166,94.103,153269
33.166,94.106,177953
33.166,94.109,106171
33.166,94.112,130722
33.166,94.115,130763
33.166,94.118,153308
33.166,94.121,167554
33.166,94.124,121721
33.166,94.127,153270
33.166,94.13,177954
33.166,94.133,106172
33.166,94.136,130723
33.166,94.139,130764
33.166,94.142,153309
33.166,94.145,167555
33.166,94.148,121722
33.166,94.151,153271
33.166,94.154,177955
33.166,94.157,106173
33.166,94.16,153310
33.166,94.163,167556
33.166,94.166,153272
33.166,94.169,177956
33.166,94.172,106174
33.166,94.175,130725
33.166,94.178,130766
33.166,94.181,153311
33.166,94.184,167557
33.166,94.187,121724
33.166,94.19,153273
33.166,94.193,177957
33.166,94.196,167749
33.166,94.199,106145
33.166,94.202,177460
33.166,94.205,130708
33.166,94.208,130749
33.166,94.211,153294
33.166,94.214,167540
33.166,94.217,121707
33.166,94.22,153256
33.166,94.223,205240
33.166,94.226,160380
33.166,94.229,177702
33.166,94.232,10126
33.166,94.235,130726
33.166,94.238,130767
33.166,94.241,153312
33.166,94.244,167558
33.166,94.247,121725
33.166,94.25,153274
33.166,94.253,177958
33.166,94.256,130727
33.166,94.259,130768
33.166,94.262,153313
33.166,94.265,167559
33.166,94.268,121726
33.166,94.271,153275
33.166,94.274,177959
33.166,94.277,130728
33.166,94.28,130769
33.166,94.283,153314
33.166,94.286,167560
33.166,94.289,121727
33.166,94.292,177960
33.166,94.295,169925
33.166,94.298,130770
33.166,94.301,153315
33.166,94.304,167561
33.166,94.307,121728
33.166,94.31,153277
33.166,94.313,177961
33.166,94.316,153316
33.166,94.319,167562
33.166,94.322,177962
33.166,94.325,121730
33.166,94.328,153281
33.166,94.331,177965
33.166,94.334,153282
33.166,94.337,167750
33.166,94.34,106146
33.166,94.343,177454
33.166,94.346,106158
33.166,94.349,130709
33.166,94.352,130750
33.166,94.355,153295
33.166,94.358,167541
33.166,94.361,121708
33.166,94.364,153257
33.166,94.367,205241
33.166,94.37,160381
33.166,94.373,177941
33.166,94.376,10127
33.166,94.379,121735
33.166,94.382,153284
33.166,94.385,177968
33.166,94.388,121736
33.166,94.391,153285
33.166,94.394,177969
33.166,94.397,121737
33.166,94.4,153286
33.166,94.403,177970
33.166,94.406,121738
33.166,94.409,153287
33.166,94.412,177971
33.166,94.415,153288
33.166,94.418,177972
33.166,94.421,153289
33.166,94.424,153290
33.166,94.427,177974
33.166,94.43,177975
33.166,94.433,177976
33.166,94.436,177977
33.166,94.439,167751
33.166,94.442,106147
33.166,94.445,177461
33.166,94.448,106159
33.166,94.451,130710
33.166,94.454,130751
33.166,94.457,153296
33.166,94.46,167542
33.166,94.463,121709
33.166,94.466,153258
33.166,94.469,160382
33.166,94.472,177942
33.166,94.475,10128
33.166,94.478,205242
33.166,94.481,177978
33.166,94.484,177979
33.166,94.487,177980
33.166,94.49,177981
33.166,94.493,177982
33.166,94.496,177983
33.166,94.499,177984
33.166,94.502,177985
33.166,94.505,177986
33.166,94.508,177987
33.166,94.511,167752
33.166,94.514,106148
33.166,94.517,177455
33.166,94.52,106160
33.166,94.523,130711
33.166,94.526,130752
33.166,94.529,153297
33.166,94.532,167543
33.166,94.535,121710
33.166,94.538,153259
33.166,94.541,160383
33.166,94.544,177943
33.166,94.547,10129
33.166,94.55,177988
33.166,94.553,177990
33.166,94.556,177991
33.166,94.559,177992
33.166,94.562,177993
33.166,94.565,177995
33.166,94.568,177996
33.166,94.571,177997
33.166,94.574,167753
33.166,94.577,106149
33.166,94.58,130712
33.166,94.583,130753
33.166,94.586,153298
33.166,94.589,167544
33.166,94.592,121711
33.166,94.595,153260
33.166,94.598,177944
33.166,94.601,10130
33.166,94.604,187905
33.166,94.607,200453
33.166,94.61,167754
33.166,94.613,106150
33.166,94.616,177456
33.166,94.619,106162
33.166,94.622,130713
33.166,94.625,130754
33.166,94.628,167545
33.166,94.631,153261
33.166,94.634,177945
33.166,94.637,10131
33.166,94.64,167755
33.166,94.643,106151
33.166,94.646,177463
33.166,94.649,106163
33.166,94.652,130714
33.166,94.655,130755
33.166,94.658,153300
33.166,94.661,167546
33.166,94.664,121713
33.166,94.667,153301
33.166,94.67,167547
33.166,94.673,153263
33.166,94.676,177947
33.166,94.679,79118
33.166,94.682,10115
33.166,94.685,116112
33.166,94.688,59459
33.166,94.691,150681
33.166,94.694,70722
33.166,94.697,84172
33.166,94.7,115711
33.166,94.703,84173
33.166,94.706,69955
33.166,94.709,195476
33.166,94.712,61800
33.166,94.715,10996
33.166,94.718,10998
33.166,94.721,59484
33.166,94.724,115691
33.166,94.727,10124
33.166,94.73,61316
33.166,94.733,150689
33.166,94.736,155811
33.166,94.739,155812
33.166,94.742,61319
33.166,94.745,150687
33.166,94.748,150685
33.166,94.751,116113
33.166,94.754,61321
33.166,94.757,155802
33.166,94.76,70644
33.166,94.763,84166
33.166,94.766,115712
33.166,94.769,84167
33.166,94.772,69956
33.166,94.775,195477
33.166,94.778,63533
33.166,94.781,11008
33.166,94.784,11000
33.166,94.787,70636
33.166,94.79,115692
33.166,94.793,10117
33.166,94.796,71950
33.166,94.799,84267
33.166,94.802,84266
33.166,94.805,59461
33.166,94.808,155803
33.166,94.811,70568
33.166,94.814,84168
33.166,94.817,115713
33.166,94.82,129775
33.166,94.823,84169
33.166,94.826,69957
33.166,94.829,195478
33.166,94.832,63498
33.166,94.835,11009
33.166,94.838,11001
33.166,94.841,59488
33.166,94.844,115693
33.166,94.847,10118
33.166,94.85,116114
33.166,94.853,59463
33.166,94.856,155804
33.166,94.859,84329
33.166,94.862,129776
33.166,94.865,84171
33.166,94.868,69958
33.166,94.871,195479
33.166,94.874,69977
33.166,94.877,11010
33.166,94.88,11002
33.166,94.883,59485
33.166,94.886,115694
33.166,94.889,10119
33.166,94.892,116115
33.166,94.895,70979
33.166,94.898,150690
33.166,94.901,70738
33.166,94.904,115715
33.166,94.907,129777
33.166,94.91,69959
33.166,94.913,195480
33.166,94.916,63476
33.166,94.919,11011
33.166,94.922,11003
33.166,94.925,59487
33.166,94.928,115695
33.166,94.931,10120
33.166,94.934,71951
33.166,94.937,150684
33.166,94.94,129778
33.166,94.943,70665
33.166,94.946,69960
33.166,94.949,195481
33.166,94.952,69979
33.166,94.955,11012
33.166,94.958,11004
33.166,94.961,59489
33.166,94.964,115696
33.166,94.967,10121
33.166,94.97,71952
33.166,94.973,150683
33.166,94.976,70706
33.166,94.979,69961
33.166,94.982,195482
33.166,94.985,69980
33.166,94.988,11013
33.169,94.001,11005
33.169,94.004,59490
33.169,94.007,115697
33.169,94.01,10122
33.169,94.013,71953
33.169,94.016,70994
33.169,94.019,150682
33.169,94.022,69962
33.169,94.025,59492
33.169,94.028,115698
33.169,94.031,10123
33.169,94.034,116116
33.169,94.037,61815
33.169,94.04,59474
33.169,94.043,150688
33.169,94.046,11015
33.169,94.049,11007
33.169,94.052,115699
33.169,94.055,68361
33.169,94.058,120515
33.169,94.061,188339
33.169,94.064,48940
33.169,94.067,52642
33.169,94.07,62081
33.169,94.073,63770
33.169,94.076,180811
33.169,94.079,119644
33.169,94.082,150856
33.169,94.085,216851
33.169,94.088,133655
33.169,94.091,60027
33.169,94.094,52606
33.169,94.097,52704
33.169,94.1,96093
33.169,94.103,15927
33.169,94.106,23548
33.169,94.109,50274
33.169,94.112,62536
33.169,94.115,195162
33.169,94.118,57185
33.169,94.121,95636
33.169,94.124,186689
33.169,94.127,32445
33.169,94.13,4571
33.169,94.133,2223
33.169,94.136,62607
33.169,94.139,156383
33.169,94.142,3990
33.169,94.145,2008
33.169,94.148,6953
33.169,94.151,93657
33.169,94.154,220444
33.169,94.157,55395
33.169,94.16,37753
33.169,94.163,45537
33.169,94.166,184042
33.169,94.169,79302
33.169,94.172,74074
33.169,94.175,35494
33.169,94.178,96225
33.169,94.181,79914
33.169,94.184,91520
33.169,94.187,69070
33.169,94.19,48904
33.169,94.193,176236
33.169,94.196,67932
33.169,94.199,47049
33.169,94.202,76201
33.169,94.205,47998
33.169,94.208,85842
33.169,94.211,75612
33.169,94.214,68097
33.169,94.217,301
33.169,94.22,82122
33.169,94.223,5510
33.169,94.226,635
33.169,94.229,270
33.169,94.232,75415
33.169,94.235,918
33.169,94.238,558
33.169,94.241,168751
33.169,94.244,168710
33.169,94.247,168681
33.169,94.25,168674
33.169,94.253,168686
33.169,94.256,168701
33.169,94.259,168673
33.169,94.262,168762
33.169,94.265,168714
33.169,94.268,168684
33.169,94.271,168661
33.169,94.274,168754
33.169,94.277,168687
33.169,94.28,168699
33.169,94.283,168672
33.169,94.286,168663
33.169,94.289,168731
33.169,94.292,168732
33.169,94.295,168665
33.169,94.298,168737
33.169,94.301,168736
33.169,94.304,168662
33.169,94.307,168692
33.169,94.31,168678
33.169,94.313,168688
33.169,94.316,168679
33.169,94.319,168664
33.169,94.322,168670
33.169,94.325,168680
33.169,94.328,168676
33.169,94.331,168734
33.169,94.334,168675
33.169,94.337,168677
33.169,94.34,168720
33.169,94.343,168747
33.169,94.346,168745
33.169,94.349,168683
33.169,94.352,168753
33.169,94.355,632
33.169,94.358,72602
33.169,94.361,4937
33.169,94.364,81879
33.169,94.367,82479
33.169,94.37,69373
33.169,94.373,5000
33.169,94.376,156381
33.169,94.379,95457
33.169,94.382,70423
33.169,94.385,64760
33.169,94.388,44361
33.169,94.391,46384
33.169,94.394,170615
33.169,94.397,156766
33.169,94.4,6625
33.169,94.403,120969
33.169,94.406,120970
33.169,94.409,48103
33.169,94.412,97592
33.169,94.415,60979
33.169,94.418,8644
33.169,94.421,8643
33.169,94.424,6458
33.169,94.427,7994
33.169,94.43,7891
33.169,94.433,59750
33.169,94.436,10867
33.169,94.439,11964
33.169,94.442,7264
33.169,94.445,197067
33.169,94.448,126114
33.169,94.451,82169
33.169,94.454,76332
33.169,94.457,63240
33.169,94.46,77600
33.169,94.463,65646
33.169,94.466,75586
33.169,94.469,142287
33.169,94.472,83783
33.169,94.475,74797
33.169,94.478,18045
33.169,94.481,158443
33.169,94.484,8277
33.169,94.487,86555
33.169,94.49,49929
33.169,94.493,147923
33.169,94.496,98
33.169,94.499,134271
33.169,94.502,73254
33.169,94.505,8256
33.169,94.508,220032
33.169,94.511,73438
33.169,94.514,194130
33.169,94.517,52647
33.169,94.52,59909
33.169,94.523,38405
33.169,94.526,54317
33.169,94.529,9072
33.169,94.532,147167
33.169,94.535,74199
33.169,94.538,5481
33.169,94.541,6349
33.169,94.544,6342
33.169,94.547,46035
33.169,94.55,74372
33.169,94.553,96588
33.169,94.556,9311
33.169,94.559,65147
33.169,94.562,112974
33.169,94.565,73022
33.169,94.568,65558
33.169,94.571,35061
33.169,94.574,153244
33.169,94.577,136923
33.169,94.58,65750
33.169,94.583,124539
33.169,94.586,124579
33.169,94.589,124581
33.169,94.592,124584
33.169,94.595,124585
33.169,94.598,39244
33.169,94.601,39019
33.169,94.604,44073
33.169,94.607,44088
33.169,94.61,147058
33.169,94.613,147057
33.169,94.616,147060
33.169,94.619,96221
33.169,94.622,11229
33.169,94.625,76411
33.169,94.628,29458
33.169,94.631,29459
33.169,94.634,29460
33.169,94.637,29461
33.169,94.64,29454
33.169,94.643,29455
33.169,94.646,29456
33.169,94.649,29486
33.169,94.652,29487
33.169,94.655,29488
33.169,94.658,29502
33.169,94.661,29483
33.169,94.664,29484
33.169,94.667,29485
33.169,94.67,29501
33.169,94.673,29451
33.169,94.676,29452
33.169,94.679,29449
33.169,94.682,29450
33.169,94.685,29469
33.169,94.688,29470
33.169,94.691,29471
33.169,94.694,66683
33.169,94.697,29489
33.169,94.7,29490
33.169,94.703,29491
33.169,94.706,29492
33.169,94.709,29493
33.169,94.712,29494
33.169,94.715,29498
33.169,94.718,29499
33.169,94.721,29500
33.169,94.724,29506
33.169,94.727,29495
33.169,94.73,29496
33.169,94.733,29497
33.169,94.736,29505
33.169,94.739,29463
33.169,94.742,29464
33.169,94.745,67853
33.169,94.748,26614
33.169,94.751,147433
33.169,94.754,65933
33.169,94.757,74526
33.169,94.76,76440
33.169,94.763,76444
33.169,94.766,76448
33.169,94.769,76452
33.169,94.772,172986
33.169,94.775,63091
33.169,94.778,201975
33.169,94.781,201982
33.169,94.784,97148
33.169,94.787,115037
33.169,94.79,172937
33.169,94.793,8855
33.169,94.796,82686
33.169,94.799,45001
33.169,94.802,84130
33.169,94.805,4403
33.169,94.808,3332
33.169,94.811,3414
33.169,94.814,75723
33.169,94.817,2387
33.169,94.82,4188
33.169,94.823,127496
33.169,94.826,2026
33.169,94.829,37234
33.169,94.832,114853
33.169,94.835,3385
33.169,94.838,175750
33.169,94.841,49797
33.169,94.844,33773
33.169,94.847,34787
33.169,94.85,77124
33.169,94.853,34773
33.169,94.856,137607
33.169,94.859,39029
33.169,94.862,16218
33.169,94.865,147935
33.169,94.868,49827
33.169,94.871,73226
33.169,94.874,86531
33.169,94.877,38756
33.169,94.88,71666
33.169,94.883,194768
33.169,94.886,72830
33.169,94.889,65366
33.169,94.892,65387
33.169,94.895,65404
33.169,94.898,65421
33.169,94.901,147021
33.169,94.904,52741
33.169,94.907,180801
33.169,94.91,134498
33.169,94.913,72526
33.169,94.916,187948
33.169,94.919,151330
33.169,94.922,157550
33.169,94.925,65852
33.169,94.928,2725
33.169,94.931,97309
33.169,94.934,177876
33.169,94.937,185887
33.169,94.94,51307
33.169,94.943,78925
33.169,94.946,143628
33.169,94.949,62953
33.169,94.952,52426
33.169,94.955,44388
33.169,94.958,120561
33.169,94.961,74927
33.169,94.964,133907
33.169,94.967,96862
33.169,94.97,147053
33.169,94.973,6697
33.169,94.976,284739
33.169,94.979,34690
33.169,94.982,7510
33.169,94.985,100301
33.169,94.988,8075
33.172,94.001,95949
33.172,94.004,97639
33.172,94.007,6405
33.172,94.01,7803
33.172,94.013,97140
33.172,94.016,33660
33.172,94.019,39331
33.172,94.022,30045
33.172,94.025,42212
33.172,94.028,38914
33.172,94.031,43544
33.172,94.034,42767
33.172,94.037,42656
33.172,94.04,39302
33.172,94.043,41768
33.172,94.046,38969
33.172,94.049,39336
33.172,94.052,43533
33.172,94.055,40818
33.172,94.058,39247
33.172,94.061,40368
33.172,94.064,39658
33.172,94.067,42323
33.172,94.07,39391
33.172,94.073,40827
33.172,94.076,42596
33.172,94.079,40435
33.172,94.082,40990
33.172,94.085,39103
33.172,94.088,39946
33.172,94.091,39990
33.172,94.094,39936
33.172,94.097,40780
33.172,94.1,40069
33.172,94.103,38890
33.172,94.106,39091
33.172,94.109,39746
33.172,94.112,38881
33.172,94.115,39868
33.172,94.118,39358
33.172,94.121,43621
33.172,94.124,38891
33.172,94.127,41657
33.172,94.13,71433
33.172,94.133,35137
33.172,94.136,109740
33.172,94.139,169718
33.172,94.142,109728
33.172,94.145,109729
33.172,94.148,110544
33.172,94.151,69275
33.172,94.154,282265
33.172,94.157,203219
33.172,94.16,128627
33.172,94.163,175656
33.172,94.166,6157
33.172,94.169,198406
33.172,94.172,36339
33.172,94.175,101860
33.172,94.178,108420
33.172,94.181,8315
33.172,94.184,13917
33.172,94.187,83175
33.172,94.19,90009
33.172,94.193,70101
33.172,94.196,81501
33.172,94.199,163562
33.172,94.202,143412
33.172,94.205,8684
33.172,94.208,76333
33.172,94.211,77601
33.172,94.214,65647
33.172,94.217,192659
33.172,94.22,35347
33.172,94.223,40262
33.172,94.226,40122
33.172,94.229,46311
33.172,94.232,3621
33.172,94.235,160732
33.172,94.238,52619
33.172,94.241,183944
33.172,94.244,97190
33.172,94.247,16162
33.172,94.25,43367
33.172,94.253,79812
33.172,94.256,68254
33.172,94.259,43922
33.172,94.262,45720
33.172,94.265,187331
33.172,94.268,200423
33.172,94.271,200422
33.172,94.274,142328
33.172,94.277,37343
33.172,94.28,142327
33.172,94.283,56082
33.172,94.286,83931
33.172,94.289,56089
33.172,94.292,49364
33.172,94.295,105225
33.172,94.298,61730
33.172,94.301,52686
33.172,94.304,67722
33.172,94.307,51097
33.172,94.31,51117
33.172,94.313,50438
33.172,94.316,33263
33.172,94.319,44794
33.172,94.322,124813
33.172,94.325,51855
33.172,94.328,142326
33.172,94.331,117574
33.172,94.334,51102
33.172,94.337,51119
33.172,94.34,280439
33.172,94.343,79764
33.172,94.346,173163
33.172,94.349,96193
33.172,94.352,35018
33.172,94.355,26127
33.172,94.358,15666
33.172,94.361,107115
33.172,94.364,26572
33.172,94.367,26598
33.172,94.37,15660
33.172,94.373,26612
33.172,94.376,26562
33.172,94.379,26601
33.172,94.382,26610
33.172,94.385,26584
33.172,94.388,26561
33.172,94.391,26586
33.172,94.394,26571
33.172,94.397,26588
33.172,94.4,26581
33.172,94.403,26608
33.172,94.406,26569
33.172,94.409,26615
33.172,94.412,26578
33.172,94.415,26606
33.172,94.418,26570
33.172,94.421,26576
33.172,94.424,15667
33.172,94.427,15668
33.172,94.43,15669
33.172,94.433,26568
33.172,94.436,26594
33.172,94.439,15663
33.172,94.442,77602
33.172,94.445,65648
33.172,94.448,60803
33.172,94.451,77591
33.172,94.454,75159
33.172,94.457,133910
33.172,94.46,166253
33.172,94.463,275274
33.172,94.466,9162
33.172,94.469,70760
33.172,94.472,43856
33.172,94.475,43796
33.172,94.478,140807
33.172,94.481,4
33.172,94.484,109
33.172,94.487,115
33.172,94.49,117
33.172,94.493,113
33.172,94.496,140808
33.172,94.499,6
33.172,94.502,64379
33.172,94.505,70651
33.172,94.508,70715
33.172,94.511,54225
33.172,94.514,193976
33.172,94.517,51960
33.172,94.52,38908
33.172,94.523,38907
33.172,94.526,7342
33.172,94.529,39775
33.172,94.532,38923
33.172,94.535,42303
33.172,94.538,38929
33.172,94.541,68714
33.172,94.544,61910
33.172,94.547,68906
33.172,94.55,58241
33.172,94.553,58870
33.172,94.556,63162
33.172,94.559,195705
33.172,94.562,18409
33.172,94.565,143368
33.172,94.568,184233
33.172,94.571,65059
33.172,94.574,72632
33.172,94.577,82322
33.172,94.58,81888
33.172,94.583,142650
33.172,94.586,117946
33.172,94.589,68385
33.172,94.592,191076
33.172,94.595,67142
33.172,94.598,93582
33.172,94.601,75226
33.172,94.604,97708
33.172,94.607,62751
33.172,94.61,67276
33.172,94.613,120247
33.172,94.616,74666
33.172,94.619,128934
33.172,94.622,195171
33.172,94.625,78397
33.172,94.628,17442
33.172,94.631,17443
33.172,94.634,17444
33.172,94.637,17441
33.172,94.64,202365
33.172,94.643,118486
33.172,94.646,192455
33.172,94.649,62300
33.172,94.652,5243
33.172,94.655,63264
33.172,94.658,74280
33.172,94.661,6059
33.172,94.664,74288
33.172,94.667,74294
33.172,94.67,8722
33.172,94.673,14412
33.172,94.676,55808
33.172,94.679,2803
33.172,94.682,205997
33.172,94.685,118230
33.172,94.688,65170
33.172,94.691,89538
33.172,94.694,118487
33.172,94.697,8604
33.172,94.7,101097
33.172,94.703,99677
33.172,94.706,64857
33.172,94.709,118563
33.172,94.712,80572
33.172,94.715,111017
33.172,94.718,136221
33.172,94.721,120158
33.172,94.724,5345
33.172,94.727,203704
33.172,94.73,202858
33.172,94.733,68145
33.172,94.736,93617
33.172,94.739,14577
33.172,94.742,195998
33.172,94.745,7951
33.172,94.748,64715
33.172,94.751,2135
33.172,94.754,191119
33.172,94.757,80697
33.172,94.76,131363
33.172,94.763,124541
33.172,94.766,5386
33.172,94.769,43772
33.172,94.772,43770
33.172,94.775,40577
33.172,94.778,40623
33.172,94.781,43774
33.172,94.784,43822
33.172,94.787,43781
33.172,94.79,43748
33.172,94.793,43780
33.172,94.796,43775
33.172,94.799,43771
33.172,94.802,39954
33.172,94.805,38886
33.172,94.808,39255
33.172,94.811,40600
33.172,94.814,2214
33.172,94.817,202036
33.172,94.82,72303
33.172,94.823,45219
33.172,94.826,45222
33.172,94.829,44411
33.172,94.832,45228
33.172,94.835,45226
33.172,94.838,45221
33.172,94.841,45224
33.172,94.844,45227
33.172,94.847,45225
33.172,94.85,45229
33.172,94.853,97423
33.172,94.856,118324
33.172,94.859,185880
33.172,94.862,64814
33.172,94.865,5509
33.172,94.868,125929
33.172,94.871,95548
33.172,94.874,114919
33.172,94.877,56278
33.172,94.88,215377
33.172,94.883,189408
33.172,94.886,132055
33.172,94.889,57197
33.172,94.892,57211
33.172,94.895,137454
33.172,94.898,68705
33.172,94.901,108287
33.172,94.904,126291
33.172,94.907,79049
33.172,94.91,5662
33.172,94.913,128311
33.172,94.916,8831
33.172,94.919,14673
33.172,94.922,19883
33.172,94.925,105752
33.172,94.928,71310
33.172,94.931,61491
33.172,94.934,68521
33.172,94.937,8271
33.172,94.94,180903
33.172,94.943,174673
33.172,94.946,8251
33.172,94.949,97760
33.172,94.952,133453
33.172,94.955,162374
33.172,94.958,162364
33.172,94.961,1981
33.172,94.964,70736
33.172,94.967,109181
33.172,94.97,131517
33.172,94.973,7439
33.172,94.976,48651
33.172,94.979,49636
33.172,94.982,3989
33.172,94.985,3995
33.172,94.988,4005
33.175,94.001,54504
33.175,94.004,6507
33.175,94.007,66747
33.175,94.01,62553
33.175,94.013,221766
33.175,94.016,82221
33.175,94.019,35895
33.175,94.022,122008
33.175,94.025,54810
33.175,94.028,55244
33.175,94.031,46829
33.175,94.034,66118
33.175,94.037,185914
33.175,94.04,67624
33.175,94.043,187340
33.175,94.046,61150
33.175,94.049,61196
33.175,94.052,66890
33.175,94.055,216986
33.175,94.058,97841
33.175,94.061,51081
33.175,94.064,79918
33.175,94.067,139311
33.175,94.07,52904
33.175,94.073,194766
33.175,94.076,57438
33.175,94.079,95535
33.175,94.082,88179
33.175,94.085,36644
33.175,94.088,34815
33.175,94.091,34707
33.175,94.094,134301
33.175,94.097,118488
33.175,94.1,77250
33.175,94.103,3357
33.175,94.106,2711
33.175,94.109,179600
33.175,94.112,94278
33.175,94.115,175905
33.175,94.118,79898
33.175,94.121,65990
33.175,94.124,80492
33.175,94.127,136017
33.175,94.13,3032
33.175,94.133,4137
33.175,94.136,812
33.175,94.139,712
33.175,94.142,713
33.175,94.145,86870
33.175,94.148,56446
33.175,94.151,143449
33.175,94.154,152344
33.175,94.157,66369
33.175,94.16,136088
33.175,94.163,137427
33.175,94.166,73987
33.175,94.169,79071
33.175,94.172,94636
33.175,94.175,73894
33.175,94.178,73517
33.175,94.181,3531
33.175,94.184,3579
33.175,94.187,162380
33.175,94.19,94351
33.175,94.193,79406
33.175,94.196,146686
33.175,94.199,172960
33.175,94.202,172959
33.175,94.205,172949
33.175,94.208,172961
33.175,94.211,172957
33.175,94.214,172951
33.175,94.217,172962
33.175,94.22,172956
33.175,94.223,172953
33.175,94.226,195168
33.175,94.229,198458
33.175,94.232,69363
33.175,94.235,10938
33.175,94.238,1975
33.175,94.241,120440
33.175,94.244,176891
33.175,94.247,58952
33.175,94.25,120308
33.175,94.253,8036
33.175,94.256,68017
33.175,94.259,67950
33.175,94.262,67978
33.175,94.265,5109
33.175,94.268,37061
33.175,94.271,147863
33.175,94.274,51509
33.175,94.277,69799
33.175,94.28,96282
33.175,94.283,79453
33.175,94.286,21957
33.175,94.289,54885
33.175,94.292,121987
33.175,94.295,50594
33.175,94.298,72285
33.175,94.301,183530
33.175,94.304,156644
33.175,94.307,107603
33.175,94.31,98082
33.175,94.313,45053
33.175,94.316,5067
33.175,94.319,8594
33.175,94.322,273579
33.175,94.325,23536
33.175,94.328,56328
33.175,94.331,8746
33.175,94.334,8144
33.175,94.337,195082
33.175,94.34,5352
33.175,94.343,52579
33.175,94.346,76528
33.175,94.349,50795
33.175,94.352,78504
33.175,94.355,34636
33.175,94.358,74475
33.175,94.361,44213
33.175,94.364,46948
33.175,94.367,52716
33.175,94.37,136090
33.175,94.373,108906
33.175,94.376,66029
33.175,94.379,50747
33.175,94.382,80570
33.175,94.385,49805
33.175,94.388,49792
33.175,94.391,49779
33.175,94.394,3243
33.175,94.397,7296
33.175,94.4,38825
33.175,94.403,191152
33.175,94.406,80614
33.175,94.409,36306
33.175,94.412,79209
